cod_nat_pprm;lib_pprm;lib_bassin_risques;num_risque;lib_risque;cod_commune;lib_commune;dat_program_deb;dat_program_fin;dat_montage_deb;dat_montage_fin;dat_prescription;dat_deprescription;dat_concertation_deb;dat_concertation_fin;dat_consultation_deb;dat_consultation_fin;dat_mise_a_enquete_deb;dat_mise_a_enquete_fin;dat_approbation;dat_annulation;dat_annexion_plu;dat_modification;dat_abrog;etat_revision;dat_maj
38DDT20180001;PPRM du Plateau Matheysin;"";293;Tassements;38266;La Motte-Saint-Martin;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";296;Echauffement des terrains de dépôts;38266;La Motte-Saint-Martin;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";232;Risque minier;38269;La Mure;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";252;Effondrements généralisés;38269;La Mure;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";254;Affaissement minier;38269;La Mure;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";256;Effondrements localisés;38269;La Mure;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";258;Inondations de terrains miniers;38269;La Mure;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";259;Emissions en surface de gaz de mine;38269;La Mure;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";288;Glissements ou mouvements de pente;38269;La Mure;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";293;Tassements;38269;La Mure;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";296;Echauffement des terrains de dépôts;38269;La Mure;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";232;Risque minier;38280;Notre-Dame-de-Vaulx;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";252;Effondrements généralisés;38280;Notre-Dame-de-Vaulx;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";254;Affaissement minier;38280;Notre-Dame-de-Vaulx;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";256;Effondrements localisés;38280;Notre-Dame-de-Vaulx;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";258;Inondations de terrains miniers;38280;Notre-Dame-de-Vaulx;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";259;Emissions en surface de gaz de mine;38280;Notre-Dame-de-Vaulx;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";288;Glissements ou mouvements de pente;38280;Notre-Dame-de-Vaulx;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";293;Tassements;38280;Notre-Dame-de-Vaulx;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";296;Echauffement des terrains de dépôts;38280;Notre-Dame-de-Vaulx;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";232;Risque minier;38304;Pierre-Châtel;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";252;Effondrements généralisés;38304;Pierre-Châtel;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";254;Affaissement minier;38304;Pierre-Châtel;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";256;Effondrements localisés;38304;Pierre-Châtel;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";258;Inondations de terrains miniers;38304;Pierre-Châtel;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";259;Emissions en surface de gaz de mine;38304;Pierre-Châtel;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";288;Glissements ou mouvements de pente;38304;Pierre-Châtel;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";293;Tassements;38304;Pierre-Châtel;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";296;Echauffement des terrains de dépôts;38304;Pierre-Châtel;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";232;Risque minier;38326;Prunières;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";252;Effondrements généralisés;38326;Prunières;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";254;Affaissement minier;38326;Prunières;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";256;Effondrements localisés;38326;Prunières;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";258;Inondations de terrains miniers;38326;Prunières;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";259;Emissions en surface de gaz de mine;38326;Prunières;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";288;Glissements ou mouvements de pente;38326;Prunières;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";293;Tassements;38326;Prunières;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";296;Echauffement des terrains de dépôts;38326;Prunières;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";232;Risque minier;38361;Saint-Arey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";252;Effondrements généralisés;38361;Saint-Arey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";254;Affaissement minier;38361;Saint-Arey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";256;Effondrements localisés;38361;Saint-Arey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";258;Inondations de terrains miniers;38361;Saint-Arey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";259;Emissions en surface de gaz de mine;38361;Saint-Arey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";288;Glissements ou mouvements de pente;38361;Saint-Arey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";293;Tassements;38361;Saint-Arey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";296;Echauffement des terrains de dépôts;38361;Saint-Arey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";232;Risque minier;38462;Saint-Théoffrey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";252;Effondrements généralisés;38462;Saint-Théoffrey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";254;Affaissement minier;38462;Saint-Théoffrey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";256;Effondrements localisés;38462;Saint-Théoffrey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";258;Inondations de terrains miniers;38462;Saint-Théoffrey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";259;Emissions en surface de gaz de mine;38462;Saint-Théoffrey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";288;Glissements ou mouvements de pente;38462;Saint-Théoffrey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";293;Tassements;38462;Saint-Théoffrey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";296;Echauffement des terrains de dépôts;38462;Saint-Théoffrey;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";232;Risque minier;38499;Susville;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";252;Effondrements généralisés;38499;Susville;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";254;Affaissement minier;38499;Susville;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";256;Effondrements localisés;38499;Susville;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";258;Inondations de terrains miniers;38499;Susville;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";259;Emissions en surface de gaz de mine;38499;Susville;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";288;Glissements ou mouvements de pente;38499;Susville;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";293;Tassements;38499;Susville;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180001;PPRM du Plateau Matheysin;"";296;Echauffement des terrains de dépôts;38499;Susville;;;;;2007-12-09 01:00:00;;;;;;2018-12-04 01:00:00;2019-01-18 01:00:00;2019-06-10 02:00:00;;;;;f;2020-01-31 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";232;Risque minier;38076;La Chapelle-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";254;Affaissement minier;38076;La Chapelle-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";256;Effondrements localisés;38076;La Chapelle-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";259;Emissions en surface de gaz de mine;38076;La Chapelle-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";293;Tassements;38076;La Chapelle-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";232;Risque minier;38162;Faverges-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";254;Affaissement minier;38162;Faverges-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";256;Effondrements localisés;38162;Faverges-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";259;Emissions en surface de gaz de mine;38162;Faverges-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";293;Tassements;38162;Faverges-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";232;Risque minier;38357;Saint-André-le-Gaz;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";254;Affaissement minier;38357;Saint-André-le-Gaz;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";256;Effondrements localisés;38357;Saint-André-le-Gaz;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";259;Emissions en surface de gaz de mine;38357;Saint-André-le-Gaz;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";293;Tassements;38357;Saint-André-le-Gaz;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";232;Risque minier;38377;Saint-Clair-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";254;Affaissement minier;38377;Saint-Clair-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";256;Effondrements localisés;38377;Saint-Clair-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";259;Emissions en surface de gaz de mine;38377;Saint-Clair-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";293;Tassements;38377;Saint-Clair-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";232;Risque minier;38381;Saint-Didier-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";254;Affaissement minier;38381;Saint-Didier-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";256;Effondrements localisés;38381;Saint-Didier-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";259;Emissions en surface de gaz de mine;38381;Saint-Didier-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";293;Tassements;38381;Saint-Didier-de-la-Tour;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";232;Risque minier;38464;Saint-Victor-de-Cessieu;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";254;Affaissement minier;38464;Saint-Victor-de-Cessieu;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";256;Effondrements localisés;38464;Saint-Victor-de-Cessieu;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";259;Emissions en surface de gaz de mine;38464;Saint-Victor-de-Cessieu;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";293;Tassements;38464;Saint-Victor-de-Cessieu;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";232;Risque minier;38508;Torchefelon;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";254;Affaissement minier;38508;Torchefelon;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";256;Effondrements localisés;38508;Torchefelon;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";259;Emissions en surface de gaz de mine;38508;Torchefelon;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
38DDT20180002;PPRM de Saint-Didier-de-la-Tour;"";293;Tassements;38508;Torchefelon;;;;;2012-08-01 02:00:00;;;;;;;;2022-02-15 01:00:00;;;;;f;2022-03-08 01:00:00
42DDT20130002;PPRM DE LA VALLEE DU GIER;GIER;256;Effondrements localisés;42032;Cellieu;;;;;2014-10-15 00:00:00;;;;;;2018-12-10 00:00:00;2019-01-25 00:00:00;2019-03-29 00:00:00;;;;;f;2019-10-28 00:00:00
42DDT20130002;PPRM DE LA VALLEE DU GIER;GIER;288;Glissements ou mouvements de pente;42032;Cellieu;;;;;2014-10-15 00:00:00;;;;;;2018-12-10 00:00:00;2019-01-25 00:00:00;2019-03-29 00:00:00;;;;;f;2019-10-28 00:00:00
42DDT20130002;PPRM DE LA VALLEE DU GIER;GIER;293;Tassements;42032;Cellieu;;;;;2014-10-15 00:00:00;;;;;;2018-12-10 00:00:00;2019-01-25 00:00:00;2019-03-29 00:00:00;;;;;f;2019-10-28 00:00:00
42DDT20130002;PPRM DE LA VALLEE DU GIER;GIER;296;Échauffement des terrains de dépôts;42032;Cellieu;;;;;2014-10-15 00:00:00;;;;;;2018-12-10 00:00:00;2019-01-25 00:00:00;2019-03-29 00:00:00;;;;;f;2019-10-28 00:00:00
42DDT20130002;PPRM DE LA VALLEE DU GIER;GIER;256;Effondrements localisés;42053;Châteauneuf;;;;;2014-10-15 00:00:00;;;;;;2018-12-10 00:00:00;2019-01-25 00:00:00;2019-03-29 00:00:00;;;;;f;2019-10-28 00:00:00
42DDT20130002;PPRM DE LA VALLEE DU GIER;GIER;288;Glissements ou mouvements de pente;42053;Châteauneuf;;;;;2014-10-15 00:00:00;;;;;;2018-12-10 00:00:00;2019-01-25 00:00:00;2019-03-29 00:00:00;;;;;f;2019-10-28 00:00:00
42DDT20130002;PPRM DE LA VALLEE DU GIER;GIER;293;Tassements;42053;Châteauneuf;;;;;2014-10-15 00:00:00;;;;;;2018-12-10 00:00:00;2019-01-25 00:00:00;2019-03-29 00:00:00;;;;;f;2019-10-28 00:00:00
42DDT20130002;PPRM DE LA VALLEE DU GIER;GIER;296;Échauffement des terrains de dépôts;42053;Châteauneuf;;;;;2014-10-15 00:00:00;;;;;;2018-12-10 00:00:00;2019-01-25 00:00:00;2019-03-29 00:00:00;;;;;f;2019-10-28 00:00:00
42DDT20130002;PPRM DE LA VALLEE DU GIER;GIER;256;Effondrements localisés;42083;Dargoire;;;;;2014-10-15 00:00:00;;;;;;2018-12-10 00:00:00;2019-01-25 00:00:00;2019-03-29 00:00:00;;;;;f;2019-10-28 00:00:00
42DDT20130002;PPRM DE LA VALLEE DU GIER;GIER;288;Glissements ou mouvements de pente;42083;Dargoire;;;;;2014-10-15 00:00:00;;;;;;2018-12-10 00:00:00;2019-01-25 00:00:00;2019-03-29 00:00:00;;;;;f;2019-10-28 00:00:00
